id,date,user,pc,activity
{H2K6-F6HG47EX-5475ZYEJ},1/8/2010 15:53,DTAA/KKW0676,PC-4445,Connect
{O0X9-G9FV50YM-1030HZJC},1/8/2010 15:58,DTAA/VFP0669,PC-1717,Connect
{N2X1-F0CX68SJ-5209HBHJ},1/8/2010 15:59,DTAA/SJH0588,PC-2512,Connect
{M8W9-F3RW04KJ-9712SIYQ},1/8/2010 16:03,DTAA/GNH0394,PC-2161,Disconnect
{B5K5-G6PO65SD-2003ABDD},1/8/2010 16:06,DTAA/JHM0408,PC-2344,Disconnect
{Y7Q4-E7KI94TQ-4934BUSR},1/8/2010 16:07,DTAA/CCB0496,PC-0214,Connect
{K4Z0-H9GE68PU-4009TNKX},1/8/2010 16:14,DTAA/CCB0496,PC-0214,Disconnect
{R5O8-U0ZI57CW-7728SYYA},1/8/2010 16:17,DTAA/AFH0331,PC-0850,Disconnect
{J4M8-V7XW19ZQ-8514WNXK},1/8/2010 16:17,DTAA/BGF0236,PC-1848,Connect
{S0J1-G0GR19FP-1396OEFB},1/8/2010 16:18,DTAA/AJB0370,PC-0054,Disconnect
{H7D4-D7ZE50GV-5414KKNQ},1/8/2010 16:23,DTAA/SAH0192,PC-4079,Disconnect
{B5I2-B9AC69YI-3567SRRP},1/8/2010 16:26,DTAA/CHM0645,PC-1775,Disconnect
{Y8Z1-B0CP21GH-4079RQNF},1/8/2010 16:28,DTAA/MJM0469,PC-1592,Connect
{P4Y6-T4HP95QG-7691UAVA},1/8/2010 16:30,DTAA/VFP0669,PC-1717,Disconnect
{I3O1-A4XD24HD-4767UNFO},1/8/2010 16:30,DTAA/YQW0689,PC-1761,Connect
{N3U9-Q0DM02OJ-3504RJLL},1/8/2010 16:34,DTAA/STF0145,PC-0191,Disconnect
{X9O2-N6ZF11KJ-4133ELGD},1/8/2010 16:36,DTAA/RME0699,PC-2049,Connect
{R5K6-B8PY66PO-4205JJLM},1/8/2010 16:49,DTAA/LTM0418,PC-4820,Disconnect
{T7I1-U7IS68CP-5415LDUA},1/8/2010 16:50,DTAA/GKJ0573,PC-3174,Disconnect
{L3P6-J2XO51JO-3588PLTI},1/8/2010 16:50,DTAA/AZC0030,PC-4724,Disconnect
{G1A8-E3OI56RJ-9760NBKY},1/8/2010 16:53,DTAA/MCM0346,PC-2974,Disconnect
{S2C4-N1KW24ID-1152WWXP},1/8/2010 16:53,DTAA/YQW0689,PC-1761,Disconnect
{U5Z0-B9YB09JG-8617JQPN},1/8/2010 17:08,DTAA/MJM0469,PC-1592,Disconnect
{M3Q5-L0QV44QT-5759SLVV},1/8/2010 17:09,DTAA/RME0699,PC-2049,Disconnect
{H1U7-X5JB96BW-2355CDFC},1/8/2010 17:10,DTAA/BAF0379,PC-3645,Disconnect
{V8U5-X2VA41JN-7131PPJJ},1/8/2010 17:12,DTAA/FDP0500,PC-4873,Connect
{E6X5-S6BL90FN-8450EUZU},1/8/2010 17:13,DTAA/MMF0289,PC-1734,Disconnect
{N1X0-O8XO83PP-2297BQGM},1/8/2010 17:18,DTAA/HBL0517,PC-1343,Connect
{Z7T1-J0UK38ME-2159ELMF},1/8/2010 17:26,DTAA/RVS0852,PC-2420,Disconnect
{U3W6-L6OZ29VR-4540BYCP},1/8/2010 17:29,DTAA/JGC0775,PC-2680,Connect
{V0D5-Z3KO26EX-5146DRRO},1/8/2010 17:34,DTAA/LCK0666,PC-3245,Connect
{K9L0-X3GI53QP-2359IBRQ},1/8/2010 17:34,DTAA/ABB0272,PC-0726,Disconnect
{A6C1-U7OU19ZX-6991KKCL},1/8/2010 17:35,DTAA/OYR0801,PC-0088,Disconnect
{D6L1-S4YR25NU-1192BLWV},1/8/2010 17:35,DTAA/RBC0879,PC-1261,Disconnect
{M0D1-K3PA87GZ-6617BIWP},1/8/2010 17:38,DTAA/JLL0301,PC-0807,Connect
{U8C0-M1LJ95RS-2751NMDW},1/8/2010 17:39,DTAA/JGC0775,PC-2680,Disconnect
{F4D2-T2IZ28DA-1606PAJE},1/8/2010 17:42,DTAA/SJH0588,PC-2512,Disconnect
{I2J8-W5JT14SV-0824PFDD},1/8/2010 17:44,DTAA/KKW0676,PC-4445,Disconnect
{N1I5-V5NF50QR-2244AUEV},1/8/2010 17:49,DTAA/PIP0746,PC-0416,Disconnect
{M0M7-X0VT96ED-3449DAUJ},1/8/2010 17:52,DTAA/AIB0797,PC-4147,Disconnect
{M3K1-J2CO77EG-8502BJSB},1/8/2010 17:59,DTAA/JLL0301,PC-0807,Disconnect
{V1A9-Q9YX15AY-5358HWWH},1/8/2010 18:08,DTAA/HCG0731,PC-4643,Disconnect
{G3P5-P6VG84JY-7120XQUO},1/8/2010 18:18,DTAA/BNW0850,PC-2260,Connect
{I4E5-S5WP59IQ-0858ACYK},1/8/2010 18:21,DTAA/LCK0666,PC-3245,Disconnect
{Q5Z4-U6VM25MH-5612YHLL},1/8/2010 18:26,DTAA/DBB0235,PC-0309,Connect
{V9A5-I9WU91DP-4367QSDH},1/8/2010 18:30,DTAA/HIB0604,PC-4209,Connect
{S7C9-Y2HR48SM-0231JDBA},1/8/2010 18:32,DTAA/BNW0850,PC-2260,Disconnect
{R1U8-X1KC43ZW-5625TPOM},1/8/2010 18:34,DTAA/HIB0604,PC-4209,Disconnect
{R5N4-S7JE98CD-4683EXIU},1/8/2010 18:39,DTAA/DBB0235,PC-0309,Disconnect
{U6Q3-N4VT82VI-2983ORBP},1/8/2010 19:08,DTAA/AMA0191,PC-4736,Connect
{R4H5-V7GA47AD-1247IAIG},1/8/2010 19:10,DTAA/AMA0191,PC-4736,Disconnect
{L6Y1-E0KI22SZ-0490SYZE},1/8/2010 20:48,DTAA/ODW0839,PC-1940,Connect
{Q7W3-Y8TT99TN-8421PEZC},1/8/2010 20:56,DTAA/ODW0839,PC-1940,Disconnect
{M5R4-E1OZ20ZR-7661PBHO},1/8/2010 22:50,DTAA/JCS0873,PC-1560,Connect
{H5L1-N6OB18QO-2687TMXW},1/8/2010 23:47,DTAA/JCS0873,PC-1560,Disconnect
{E4U6-U3GL16BE-1466PUTS},1/9/2010 2:37,DTAA/AJC0399,PC-1746,Connect
{U6Z9-R1EE28YP-2478UHZX},1/9/2010 2:39,DTAA/AJC0399,PC-1746,Disconnect
{J0M9-B0VB87LL-5473CPIK},1/9/2010 5:05,DTAA/TKH0211,PC-0719,Connect
{D8D5-U3AQ79NW-9974KNCC},1/9/2010 5:32,DTAA/TKH0211,PC-0719,Disconnect
{C0C5-E4MN43XJ-5306GZPZ},1/11/2010 7:47,DTAA/NNB0443,PC-4625,Connect
{K0K3-K6VL23FC-2157EEBL},1/11/2010 7:53,DTAA/PSP0555,PC-0017,Connect
{R5B2-V6CL01DW-7124AJMP},1/11/2010 8:07,DTAA/MQL0135,PC-4656,Connect
{L2T5-L4MV40UX-3603XRHF},1/11/2010 8:10,DTAA/DBF0903,PC-2783,Connect
{M4W1-O2EN39JH-2767CRWV},1/11/2010 8:30,DTAA/DAV0579,PC-1701,Connect
{F2Y7-R8CA60DA-3598ISXY},1/11/2010 8:35,DTAA/RCW0436,PC-3171,Connect
{W3Y0-O4QZ51NJ-5079IOJK},1/11/2010 8:38,DTAA/NNB0443,PC-4625,Disconnect
{Q3R8-L9SS39JL-3525MBFC},1/11/2010 8:39,DTAA/CHM0645,PC-1775,Connect
{X8B5-D0RH08LL-0146TFGC},1/11/2010 8:56,DTAA/EBP0037,PC-2088,Connect
{S8M3-X1VK77HY-9927FQOB},1/11/2010 9:05,DTAA/FKR0550,PC-2469,Connect
{X5Z7-V0GH75NS-2569INJN},1/11/2010 9:05,DTAA/VKB0605,PC-2644,Connect
{H3M1-D1HJ73OA-6343BWON},1/11/2010 9:06,DTAA/VFP0669,PC-1717,Connect
{L1I8-M1SE54XU-0814RXHM},1/11/2010 9:08,DTAA/SKW0871,PC-1529,Connect
{Q3S7-K1MF39PE-7789VKBP},1/11/2010 9:11,DTAA/ABB0272,PC-0726,Connect
{U6Q4-R8YC56RG-5145FEQH},1/11/2010 9:21,DTAA/JMS0793,PC-3179,Connect
{S3I9-L7ED06BY-9460RMVK},1/11/2010 9:21,DTAA/JAM0392,PC-0209,Connect
{Y2Z6-S3BV67MD-4672RZTR},1/11/2010 9:26,DTAA/HSD0519,PC-2047,Connect
{G5Q8-B4BL73BX-8970DNYT},1/11/2010 9:27,DTAA/VKB0605,PC-2644,Disconnect
{Y4Y2-U8UO01KX-1646FXTY},1/11/2010 9:31,DTAA/JAM0392,PC-0209,Disconnect
{J5P8-C6AZ60QE-4450PKDY},1/11/2010 9:37,DTAA/KKW0676,PC-4445,Connect
{Z0A7-E5VP28IX-7258SLJL},1/11/2010 9:47,DTAA/RBC0879,PC-1261,Connect
{R7C6-B2UN07IQ-9589ILSJ},1/11/2010 9:52,DTAA/MVW0630,PC-2005,Connect
{X1N8-V5FJ78EV-8601KITA},1/11/2010 9:53,DTAA/ARK0026,PC-2707,Connect
{N9A5-G7YE88PJ-7593VNWH},1/11/2010 9:56,DTAA/ABB0272,PC-0726,Disconnect
{M8D0-D0GA38XX-8031CXQO},1/11/2010 9:58,DTAA/DIS0382,PC-2501,Connect
{N9T0-W5MQ49DF-0390PREO},1/11/2010 10:06,DTAA/AGW0182,PC-4531,Connect
{S4X2-T1AK91BK-6584LSTF},1/11/2010 10:16,DTAA/RBC0879,PC-1261,Disconnect
{U9G7-D4EQ38CL-4946CNNV},1/11/2010 10:34,DTAA/RES0962,PC-3736,Connect
{Q4D9-E2QL34WK-4321DFZK},1/11/2010 10:35,DTAA/RQH0770,PC-4225,Connect
{L6Y6-C1XE69HW-8268JCJP},1/11/2010 10:35,DTAA/WOT0549,PC-0304,Connect
{B1S0-Z0BP52EE-5689FEJZ},1/11/2010 10:40,DTAA/RQH0770,PC-4225,Disconnect
{E2W8-D9OD82LU-4445ZILB},1/11/2010 10:41,DTAA/PSP0555,PC-0017,Disconnect
{S1Q3-M6XX61BI-3840UVNW},1/11/2010 10:46,DTAA/ZKH0388,PC-1021,Connect
{M5O1-R9OP89HV-1294DEDH},1/11/2010 10:48,DTAA/SKW0871,PC-1529,Disconnect
{X4C6-A9FW39YX-7790ZBJY},1/11/2010 10:48,DTAA/CAW0976,PC-4600,Connect
{J2W9-R6FS16QC-8391GPNQ},1/11/2010 10:50,DTAA/FDP0500,PC-4873,Connect
{A3E2-S3MF74AI-2158YFUN},1/11/2010 10:57,DTAA/OJH0425,PC-1730,Connect
{X8N4-B5MT78LO-2072SZEH},1/11/2010 11:04,DTAA/DDK0417,PC-0980,Connect
{V7S1-A2ES45TD-3043KHZK},1/11/2010 11:12,DTAA/LBB0095,PC-2780,Connect
{M9T5-U0OJ89LQ-2762GCCV},1/11/2010 11:12,DTAA/OJH0425,PC-1730,Disconnect
{V2J3-X7RY04TE-2630SZGP},1/11/2010 11:13,DTAA/CLS0819,PC-1673,Connect
{S2Z0-P8CM18HZ-9053CTFZ},1/11/2010 11:15,DTAA/GRS0372,PC-2242,Connect
{J4V9-R7YI29VP-8679XIRB},1/11/2010 11:15,DTAA/AJC0266,PC-4661,Connect
{K9D6-S2AU65ZT-3129XMMN},1/11/2010 11:17,DTAA/CYK0330,PC-4246,Connect
{V6I4-W5LN64CJ-3864QERI},1/11/2010 11:18,DTAA/CCB0496,PC-0214,Connect
{Q2L5-V3XV57AD-0101DTWX},1/11/2010 11:23,DTAA/AQG0678,PC-1127,Connect
{V9P0-O7NT29ZZ-1493VAPH},1/11/2010 11:25,DTAA/PIP0746,PC-0416,Connect
{K9F9-X1ZO18HK-3525JPRC},1/11/2010 11:26,DTAA/RHP0688,PC-2436,Connect
{N4D6-O8YJ18RP-3994GWQQ},1/11/2010 11:27,DTAA/ATJ0284,PC-4337,Connect
{B0R9-A8PA44HK-3147DYVJ},1/11/2010 11:28,DTAA/HBL0517,PC-1343,Connect
{Q3S6-W3WP25FI-0709AMAC},1/11/2010 11:30,DTAA/SPK0818,PC-1938,Connect
{L3C0-R2WF47NZ-0756YYBP},1/11/2010 11:41,DTAA/PIP0746,PC-0416,Disconnect
{C8T9-C1AY32TF-5454ZIUH},1/11/2010 11:41,DTAA/AFN0918,PC-3425,Connect
{M6C6-P3HY04MZ-0962XBKG},1/11/2010 11:43,DTAA/RME0699,PC-2049,Connect
{E2Z7-Y7ZI39MH-3792SIPZ},1/11/2010 11:45,DTAA/SHR0025,PC-0288,Connect
{N4W8-X3HY63HK-8045VCFV},1/11/2010 11:51,DTAA/HSR0472,PC-3512,Connect
{Z8F9-R5XG60LT-4032URFP},1/11/2010 11:55,DTAA/IKH0904,PC-3664,Connect
{Q8B3-G1RD84ST-9800ZJWB},1/11/2010 12:00,DTAA/IKH0904,PC-3664,Disconnect
{L2R2-X4CF13ZE-1796YJLT},1/11/2010 12:01,DTAA/HSR0472,PC-3512,Disconnect
{N7L5-A9PH92QV-3273NUDT},1/11/2010 12:04,DTAA/YCB0005,PC-3392,Connect
{G7H2-D3ZK25NL-1574WFAC},1/11/2010 12:12,DTAA/BGF0236,PC-1848,Connect
{E0G0-Q8SU28FN-1942AHIS},1/11/2010 12:15,DTAA/YCB0005,PC-3392,Disconnect
{T9J6-L4GK95QL-8800SEMV},1/11/2010 12:18,DTAA/JBS0483,PC-4011,Connect
{W1P5-X4WB95IB-6973YXHI},1/11/2010 12:21,DTAA/JNF0543,PC-1389,Connect
{T4J9-T2IT57MY-3398KWJE},1/11/2010 12:21,DTAA/SHR0025,PC-0288,Disconnect
{W9E6-D4GD98ST-8960WPNI},1/11/2010 12:22,DTAA/HDR0823,PC-3236,Connect
{D4M5-V4LT33GX-6232TXXX},1/11/2010 12:22,DTAA/RES0962,PC-3736,Disconnect
{F5U3-V6OX33AG-5768HNVJ},1/11/2010 12:25,DTAA/GKJ0573,PC-3174,Connect
{P2W2-G3RW94PO-0530PMSE},1/11/2010 12:25,DTAA/AQG0678,PC-1127,Disconnect
{J8L4-J1HQ95BB-0368TZTB},1/11/2010 12:27,DTAA/ARR0977,PC-1074,Connect
{G6K9-V4NA07DS-4083WXLF},1/11/2010 12:34,DTAA/JLM0053,PC-1334,Connect
{X6V5-H1VX93IH-0016MMZJ},1/11/2010 12:39,DTAA/JNF0543,PC-1389,Disconnect
{X9I4-T9JN14CN-2910GJNB},1/11/2010 12:47,DTAA/AZC0030,PC-4724,Connect
{Z4M8-V1RF96VB-9729QCSY},1/11/2010 12:48,DTAA/ARM0416,PC-1249,Connect
{G6V5-N3LG62GG-6870WENF},1/11/2010 12:54,DTAA/MQL0135,PC-4656,Disconnect
{I1P4-F5FV60RK-2662AKTW},1/11/2010 12:57,DTAA/CLS0819,PC-1673,Disconnect
{P9C0-V4VM52WP-2470JNNM},1/11/2010 12:58,DTAA/ATJ0284,PC-4337,Disconnect
{K4N6-X4WV30TW-6789JQNE},1/11/2010 13:01,DTAA/LBB0095,PC-2780,Disconnect
{D8S3-G3FA39RB-3268QMJQ},1/11/2010 13:05,DTAA/CHM0645,PC-1775,Disconnect
{N1S0-Q1BV49VM-7336NNQU},1/11/2010 13:10,DTAA/HDR0261,PC-2506,Connect
{I3Q4-X3WT13UR-6315CMWY},1/11/2010 13:11,DTAA/MIK0034,PC-0845,Connect
{Q6V0-M3PI38VB-1464UQPW},1/11/2010 13:14,DTAA/SEF0446,PC-2477,Connect
{G9O3-K1GC13EM-6738UGUX},1/11/2010 13:19,DTAA/RME0699,PC-2049,Disconnect
{Q7S1-D5TD29ZS-6643SAGG},1/11/2010 13:25,DTAA/SCW0707,PC-1217,Connect
{R8D3-C4BC50KY-8491QYTY},1/11/2010 13:31,DTAA/AFN0918,PC-3425,Disconnect
{R7Z2-Z5QM94UU-8220HRST},1/11/2010 13:33,DTAA/BNW0850,PC-2260,Connect
{M9A2-S3DF42FT-0134YHRO},1/11/2010 13:34,DTAA/WJG0153,PC-3249,Connect
{W1K2-X8IL22WB-0070FIZB},1/11/2010 13:35,DTAA/PXB0069,PC-1972,Connect
{J4M2-Y6VR39FL-8144ONGS},1/11/2010 13:36,DTAA/WJG0153,PC-3249,Disconnect
{B9H2-G8PM09IQ-6518HMXO},1/11/2010 13:37,DTAA/CSC0297,PC-2848,Connect
{D6V1-D7GA69SN-4009XWXC},1/11/2010 13:45,DTAA/MAG0290,PC-4646,Connect
{A6O4-I0UK30BO-8800XCVE},1/11/2010 13:49,DTAA/HNF0812,PC-4760,Connect
{P2X8-V6US83KC-0637URHK},1/11/2010 13:56,DTAA/EDH0146,PC-3973,Connect
{J9I3-E3BU30VU-2341HPKT},1/11/2010 14:00,DTAA/WOT0549,PC-0304,Disconnect
{T0I3-T9UK13WH-8588XEMG},1/11/2010 14:01,DTAA/AIB0797,PC-4147,Connect
{V4K6-H9LM38CW-3596DAKR},1/11/2010 14:03,DTAA/ARR0977,PC-1074,Disconnect
{P8L1-H8AN20TK-8507QAST},1/11/2010 14:05,DTAA/EBP0037,PC-2088,Disconnect
{V6K0-I3QG65PM-3465VCJQ},1/11/2010 14:11,DTAA/JBS0483,PC-4011,Disconnect
{S9E3-T3OA63FZ-2976PJYU},1/11/2010 14:14,DTAA/TNB0740,PC-2015,Connect
{I2L6-C3VU09XI-3617GIGX},1/11/2010 14:15,DTAA/CAW0976,PC-4600,Disconnect
{G5B8-A9NY80AU-9887ECSF},1/11/2010 14:17,DTAA/KSB0673,PC-0847,Connect
{S7N4-I4MA03XC-8071RPYY},1/11/2010 14:19,DTAA/DFW0798,PC-3141,Connect
{R9B4-T9IL37UY-1042GGOD},1/11/2010 14:21,DTAA/ZKH0388,PC-1021,Disconnect
{N7O3-V6TF55SJ-6237CAQQ},1/11/2010 14:24,DTAA/CSC0297,PC-2848,Disconnect
{O7D0-Y4HF41WK-7147IAKN},1/11/2010 14:31,DTAA/HSD0519,PC-2047,Disconnect
{I1H7-T5JI89YP-4825HXTU},1/11/2010 14:32,DTAA/BJC0569,PC-2588,Connect
{N5Q4-X4KD01ZF-1805JJWF},1/11/2010 14:35,DTAA/AFR0646,PC-0323,Connect
{M8S6-X4NW48UH-8130YLCB},1/11/2010 14:37,DTAA/HTC0607,PC-1033,Connect
{A7F1-E0QK48MW-8598QXQS},1/11/2010 14:39,DTAA/AJC0266,PC-4661,Disconnect
{L9S4-I6CV48JJ-5802JHZV},1/11/2010 14:39,DTAA/HNF0812,PC-4760,Disconnect
{V6K0-T8LF64JH-3879NAZA},1/11/2010 14:45,DTAA/RHP0688,PC-2436,Disconnect
{C2A6-T9UW59LI-7821VDNU},1/11/2010 14:46,DTAA/SAH0192,PC-4079,Connect
{T6Y9-Q9DW21YJ-0909CEOT},1/11/2010 14:50,DTAA/GRS0372,PC-2242,Disconnect
{X3D8-Q0DQ62VT-3437BLNO},1/11/2010 15:01,DTAA/FKR0550,PC-2469,Disconnect
{T9X9-Q0ED67BR-8082GUGY},1/11/2010 15:06,DTAA/GKJ0573,PC-3174,Disconnect
{V5S0-S5PU94AV-4348NUPU},1/11/2010 15:10,DTAA/TNB0740,PC-2015,Disconnect
{F6G6-Q7AN09WQ-4470SGRY},1/11/2010 15:13,DTAA/CHA0174,PC-2751,Connect
{T3F4-R3TE25QY-6138COZQ},1/11/2010 15:14,DTAA/FUA0154,PC-1985,Connect
{O0P4-Q2MW23YS-3073QKFV},1/11/2010 15:20,DTAA/SDC0032,PC-3081,Connect
{I1C3-F9PE95AA-9174TCUY},1/11/2010 15:21,DTAA/DDK0417,PC-0980,Disconnect
{K5F1-C7KH85MA-0113DXLJ},1/11/2010 15:22,DTAA/AGW0182,PC-4531,Disconnect
{T6V7-G0KP33MI-4292PJHY},1/11/2010 15:29,DTAA/AFH0331,PC-0850,Connect
{H1W7-T5CJ27TY-3712DYTI},1/11/2010 15:30,DTAA/SCW0707,PC-1217,Disconnect
{R2P4-B2ZG25TP-0994LQDJ},1/11/2010 15:35,DTAA/JJR0278,PC-1005,Connect
{B0B9-N2EY39SB-5238VYGF},1/11/2010 15:36,DTAA/FUA0154,PC-1985,Disconnect
{N1H8-M7FP91SZ-5145DAFX},1/11/2010 15:38,DTAA/JZO0727,PC-2134,Connect
{I7K9-H4LQ86MM-0970LQLU},1/11/2010 15:39,DTAA/JLM0053,PC-1334,Disconnect
{M4M8-R1DA43OX-9290VIUK},1/11/2010 15:41,DTAA/EDH0146,PC-3973,Disconnect
{N3U8-M3QX65DU-3957ATQA},1/11/2010 15:43,DTAA/WDW0485,PC-3096,Connect
{Y7N6-K4ZI18NO-1718WBVZ},1/11/2010 15:45,DTAA/WDW0485,PC-3096,Disconnect
{E8G5-S3PH97YE-9142HUOF},1/11/2010 15:49,DTAA/AJB0016,PC-1116,Connect
{X3K1-Y8SU78FV-6692TMNE},1/11/2010 15:51,DTAA/ESB0080,PC-2529,Connect
{Z1F5-K1VL90RS-0908ZOUK},1/11/2010 15:51,DTAA/OYR0801,PC-0088,Connect
{M7G3-P9GV04WB-4420BURT},1/11/2010 15:51,DTAA/JMS0793,PC-3179,Disconnect
{G3R6-I0AN43EC-0601DORM},1/11/2010 15:51,DTAA/VMA0051,PC-1950,Connect
{P5X9-R8VM87BY-9751NXWC},1/11/2010 15:52,DTAA/HTC0607,PC-1033,Disconnect
{H5X6-G5TU93OP-4301NUTF},1/11/2010 15:55,DTAA/BJC0569,PC-2588,Disconnect
{H7N9-N1SD68BT-7398WYSP},1/11/2010 15:56,DTAA/CHA0174,PC-2751,Disconnect
{B1X8-N4YL05TF-3356GWCO},1/11/2010 15:59,DTAA/JJR0278,PC-1005,Disconnect
{M6Y4-F6PY94IB-0648EEDD},1/11/2010 16:00,DTAA/RCW0436,PC-3171,Disconnect
{M2V7-Q1ID02YD-9416LRBN},1/11/2010 16:00,DTAA/JZO0727,PC-2134,Disconnect
{A5N7-B2JW65DM-7896ISPS},1/11/2010 16:05,DTAA/AFR0646,PC-0323,Disconnect
{I6F1-O0FU89GK-0580IOFC},1/11/2010 16:06,DTAA/MJM0469,PC-1592,Connect
{X8F5-O8SE80KW-9845QGQC},1/11/2010 16:06,DTAA/MMH0612,PC-2886,Connect
{Y1O6-G0YZ24TS-6284MMCJ},1/11/2010 16:06,DTAA/SDC0032,PC-3081,Disconnect
{W1C6-D9TR59DM-5330HXFA},1/11/2010 16:07,DTAA/MMF0289,PC-1734,Connect
{W4M8-B0HZ31EK-7435PMOR},1/11/2010 16:08,DTAA/CCB0496,PC-0214,Disconnect
{T8W3-W1ND51QD-8561HYOL},1/11/2010 16:09,DTAA/ESB0080,PC-2529,Disconnect
{K9H4-H0XM04CS-5895HOKH},1/11/2010 16:10,DTAA/CCG0876,PC-3910,Connect
{H2P5-M2UG82TV-8520XZVX},1/11/2010 16:10,DTAA/SLC0778,PC-3199,Connect
{I8F7-H1QG74GS-9704IGUP},1/11/2010 16:10,DTAA/SLC0778,PC-3199,Disconnect
{H5O7-D2UL48WC-9807STYF},1/11/2010 16:15,DTAA/SEF0446,PC-2477,Disconnect
{V6U9-X4OO39ZU-6515UJHP},1/11/2010 16:18,DTAA/CYK0330,PC-4246,Disconnect
{C4F2-X8KB73GN-4092XZWR},1/11/2010 16:25,DTAA/BGF0236,PC-1848,Disconnect
{T9P5-P0EO01DQ-1467TUKH},1/11/2010 16:26,DTAA/MJM0469,PC-1592,Disconnect
{E7O3-O5LR31ZA-3473KANZ},1/11/2010 16:28,DTAA/PXB0069,PC-1972,Disconnect
{A5S3-E8KA24YM-7856QIBN},1/11/2010 16:30,DTAA/VNM0127,PC-3456,Connect
{Z5Q5-E6OW31UL-1379UIGE},1/11/2010 16:36,DTAA/AZC0030,PC-4724,Disconnect
{A4H0-V1PY49CR-9267STLH},1/11/2010 16:37,DTAA/KKW0676,PC-4445,Disconnect
{Z3D2-Z6BF84XH-1708HRPH},1/11/2010 16:39,DTAA/CCG0876,PC-3910,Disconnect
{F8C5-W1YN81EQ-7892CCFA},1/11/2010 16:41,DTAA/LCK0666,PC-3245,Connect
{U6N7-V5LW01AZ-3537HMKB},1/11/2010 16:42,DTAA/FDP0500,PC-4873,Disconnect
{L3D9-X3BQ53OX-9420LAAL},1/11/2010 16:49,DTAA/KKW0945,PC-2333,Connect
{J6G8-N7BR85MZ-8602LMWJ},1/11/2010 16:54,DTAA/CAC0854,PC-0303,Connect
{K0D8-C0JE04ER-1523DCHS},1/11/2010 16:59,DTAA/MMF0289,PC-1734,Disconnect
{G8N7-M7NV31GB-2019XDTJ},1/11/2010 17:02,DTAA/AIB0797,PC-4147,Disconnect
{W9P1-R4FR01YT-0153VLAV},1/11/2010 17:12,DTAA/HDR0823,PC-3236,Disconnect
{C1X2-J5HL29HA-4707SWYQ},1/11/2010 17:14,DTAA/DFW0798,PC-3141,Disconnect
{M6B3-N3IG94FP-0223HTDD},1/11/2010 17:15,DTAA/CGM0343,PC-3039,Connect
{M8N4-A1IA33WB-6876JJAF},1/11/2010 17:17,DTAA/XKR0971,PC-1355,Connect
{U2D0-B0KW91OW-3707CZDX},1/11/2010 17:19,DTAA/AFH0331,PC-0850,Disconnect
{Z0R9-A7BN85HE-0631DLFE},1/11/2010 17:22,DTAA/CPP0761,PC-2665,Connect
{S4G4-B3JF83DZ-8315ONWQ},1/11/2010 17:25,DTAA/ACH0803,PC-4334,Connect
{G5J3-K5ME09VM-2667LCHI},1/11/2010 17:30,DTAA/XKR0971,PC-1355,Disconnect
{Q8S8-O5FW47BI-4476XWFM},1/11/2010 17:31,DTAA/VMA0051,PC-1950,Disconnect
{G4O3-Q4NQ85HS-2349BOPV},1/11/2010 17:32,DTAA/ACH0803,PC-4334,Disconnect
{F4Z4-C9YU18IC-7804CHQL},1/11/2010 17:34,DTAA/HBL0517,PC-1343,Disconnect
{J0K7-P0PG75WI-1838PRKZ},1/11/2010 17:35,DTAA/KSB0673,PC-0847,Disconnect
{S3R2-U2FD25VO-2722PBNF},1/11/2010 17:37,DTAA/JLC0744,PC-4788,Connect
{H3Z1-D0RZ64OB-6126PAUL},1/11/2010 17:38,DTAA/KKW0945,PC-2333,Disconnect
{A7B6-R9GA97ZJ-0133WEWK},1/11/2010 17:41,DTAA/HDR0261,PC-2506,Disconnect
{D6X5-O6AR83ZZ-9765KRAI},1/11/2010 17:42,DTAA/JLC0744,PC-4788,Disconnect
{O7B2-A2SI11OG-4500QBHH},1/11/2010 17:49,DTAA/OYR0801,PC-0088,Disconnect
{Z7N9-F3PZ67KT-1253RTFK},1/11/2010 18:05,DTAA/CAC0854,PC-0303,Disconnect
{A3Q0-L8EE67YQ-6045TMKU},1/11/2010 18:05,DTAA/CGM0343,PC-3039,Disconnect
{K2O0-S9TU51IE-3616KNLI},1/11/2010 18:09,DTAA/HCG0731,PC-4643,Connect
{F1E3-O4GY59OK-5279OEHE},1/11/2010 18:20,DTAA/HCG0731,PC-4643,Disconnect
{Y9B6-O3TF56XI-1623TYFY},1/11/2010 18:21,DTAA/CPP0761,PC-2665,Disconnect
{M4R1-R8MH14NI-6019XCLN},1/11/2010 18:27,DTAA/TAO0639,PC-2198,Connect
{M9L6-I1IK31HY-0398IKNI},1/11/2010 18:31,DTAA/VNM0127,PC-3456,Disconnect
{D2C2-N6FJ40YB-8021POPN},1/11/2010 18:32,DTAA/AJB0016,PC-1116,Disconnect
{W2I7-L4MP01HC-1507KVON},1/11/2010 18:33,DTAA/CVW0133,PC-0282,Connect
{P6N7-S6NL46NC-2238MTFW},1/11/2010 18:45,DTAA/CVW0133,PC-0282,Disconnect
{U9X8-Z0OL55JC-8455NBRZ},1/11/2010 18:49,DTAA/BNW0850,PC-2260,Disconnect
{I7J0-M3PW31TW-2627MBUD},1/11/2010 18:49,DTAA/SJH0588,PC-2512,Connect
{U1Q8-R2TQ80UH-4903TIXJ},1/11/2010 18:53,DTAA/SJH0588,PC-2512,Disconnect
