id,date,user,pc,activity,activity_binary,hour,dayofweek
{K9K6-X6SB54QJ-0609BLUH},2010-01-04 09:06:00,ESA0642,PC-9304,logon,1,9,0
{M2A4-N6LY13BE-2305FCNR},2010-01-04 09:06:00,GQF0659,PC-1307,logon,1,9,0
{W5I9-Q0FK04LF-5364JWOP},2010-01-04 09:06:00,YWW0660,PC-2645,logon,1,9,0
{G0H3-P6OV68TW-0509ZXVF},2010-01-04 09:07:00,CNB0900,PC-7843,logon,1,9,0
{H0Y7-S3MS27ET-0688LCGR},2010-01-04 09:07:00,JZD0888,PC-1572,logon,1,9,0
{P5O7-T0IZ82VQ-3782VJEN},2010-01-04 09:07:08,KPR0497,PC-4124,logoff,0,9,0
{P7W5-I5TY27RX-9042VQKN},2010-01-04 09:07:42,FKK0055,PC-4124,logon,1,9,0
{X3G5-W6PI62JG-3379AINA},2010-01-04 09:08:00,BMM0112,PC-5061,logon,1,9,0
{X1H5-O0YA05HD-6375JIXG},2010-01-04 09:08:00,HCL0113,PC-6779,logon,1,9,0
{B4I5-V2YZ64YQ-5557VLTK},2010-01-04 09:08:00,NAB0903,PC-8239,logon,1,9,0
{C9M5-Q1RE90DR-8909PMBE},2010-01-04 09:08:00,XHG0902,PC-2813,logon,1,9,0
{M1E0-J0JG70XK-8032DVXP},2010-01-04 09:09:00,BLB0114,PC-5391,logon,1,9,0
{M1T7-X5RP55LU-7503GMWR},2010-01-04 09:09:00,DIB0285,PC-1268,logon,1,9,0
{Y3V6-L5JG13LL-7147UYQR},2010-01-04 09:09:00,KJM0887,PC-7695,logon,1,9,0
{S4K1-G1HS59IE-0290RJKG},2010-01-04 09:09:00,MTT0901,PC-2775,logon,1,9,0
{F3O7-F0QZ62IK-1575PKOY},2010-01-04 09:09:00,TUC0632,PC-3469,logon,1,9,0
{W7E5-E6IR35CO-0082GUFO},2010-01-04 09:09:00,ZMC0284,PC-3947,logon,1,9,0
{V5M8-O0UP17VD-4519MBVU},2010-01-04 09:10:00,BRM0995,PC-0768,logon,1,9,0
{H0Z4-P5WC43YH-6920PNUK},2010-01-04 09:10:00,PKB0281,PC-2110,logon,1,9,0
{Z9C1-P2YV56FK-7640IJTC},2010-01-04 09:10:00,SED0886,PC-6221,logon,1,9,0
{D1F7-S4OA17HI-6412BSNG},2010-01-04 09:10:00,VLB0647,PC-6789,logon,1,9,0
{A5V3-Y5KN14GA-5775ITHH},2010-01-04 09:10:00,XRS0633,PC-1099,logon,1,9,0
{R1X7-J5JF33ZR-3987QQYS},2010-01-04 09:11:00,ARB0881,PC-0839,logon,1,9,0
{S8P2-L0QT02DA-5390UQCG},2010-01-04 09:11:00,EJW0884,PC-0335,logon,1,9,0
{E4S6-T3AH85EG-2887QDWB},2010-01-04 09:11:00,EZT0640,PC-1069,logon,1,9,0
{F3N8-V3HQ33EY-6974VVST},2010-01-04 09:11:00,HAC0282,PC-2674,logon,1,9,0
{I0Y5-N5CK77SD-6707KSIR},2010-01-04 09:11:00,HCL0651,PC-8314,logon,1,9,0
{Q1T0-B9VZ93WY-4796ULHU},2010-01-04 09:11:00,HRD0635,PC-4246,logon,1,9,0
{Q7O2-T9OB10MG-9413VAVV},2010-01-04 09:11:00,LAF0991,PC-4973,logon,1,9,0
{N7M1-S3TK77MX-1549KEFP},2010-01-04 09:11:00,LJJ0905,PC-6264,logon,1,9,0
{T7K0-A9ZW06LM-0400BYCT},2010-01-04 09:11:00,LUR0896,PC-9067,logon,1,9,0
{D7N2-K1FM80FC-0650HAAC},2010-01-04 09:12:00,KLM0639,PC-7387,logon,1,9,0
{O2Z5-V1UN43ZV-9860CIZI},2010-01-04 09:12:00,QCH0110,PC-7470,logon,1,9,0
{U1N7-R5GZ87BA-0842YKGH},2010-01-04 09:12:00,SDB0106,PC-2046,logon,1,9,0
{R1P4-W0JU60KB-4302YVFV},2010-01-04 09:12:00,ZKS0899,PC-8517,logon,1,9,0
{U2G1-V0YL87XT-5478AWWK},2010-01-04 09:13:00,ALB0892,PC-2744,logon,1,9,0
{G9I4-T8PT70QT-0473FNZH},2010-01-04 09:13:00,DKB0631,PC-0818,logon,1,9,0
{R6V0-S4LX46YY-5302MIPF},2010-01-04 09:13:00,GTD0898,PC-5066,logon,1,9,0
{X4H3-W7TP01DT-0785KPHL},2010-01-04 09:13:00,HAV0121,PC-2123,logon,1,9,0
{B7K7-X3EC07PD-6607JVZW},2010-01-04 09:13:00,SXM0895,PC-5673,logon,1,9,0
{Y9W3-R8SW31AB-1143XMDZ},2010-01-04 09:13:00,TLK0993,PC-2064,logon,1,9,0
{D6U0-S8PP45WQ-2670HHAA},2010-01-04 09:14:00,AAM0658,PC-9923,logon,1,9,0
{G7K2-D1PP06VX-4817MFHG},2010-01-04 09:14:00,BAM0636,PC-8138,logon,1,9,0
{Z9I8-X3ZO21XV-6067GXUE},2010-01-04 09:14:00,IBP0883,PC-8494,logon,1,9,0
{P2S9-Y6YL85SZ-7681GIQK},2010-01-04 09:14:00,IUY0279,PC-9140,logon,1,9,0
{F4S2-J1FM45FE-8996HZQI},2010-01-04 09:14:00,KMS0657,PC-4761,logon,1,9,0
{I2G6-Y6SM10JW-2414UMYS},2010-01-04 09:14:00,LNR0656,PC-3505,logon,1,9,0
{Z0F7-G6JK13VJ-3834RVRN},2010-01-04 09:14:00,SSR0278,PC-5083,logon,1,9,0
{U4Q8-R7GO46BF-1575NZJE},2010-01-04 09:14:00,TLH0648,PC-1005,logon,1,9,0
{K8B2-Y3AT40DP-9298FOSQ},2010-01-04 09:15:00,BAJ0654,PC-9268,logon,1,9,0
{C3R5-L0IA61DB-7447IPIW},2010-01-04 09:15:00,CQW0652,PC-3449,logon,1,9,0
{Z9M2-P8IS20DQ-2652EMGF},2010-01-04 09:15:00,DAR0885,PC-1312,logon,1,9,0
{K0R0-U4MV06JK-1445SOCA},2010-01-04 09:15:00,NMS0280,PC-8262,logon,1,9,0
{J8W9-V0OJ89VH-8448PGHX},2010-01-04 09:15:00,RHY0079,PC-1896,logon,1,9,0
{H0P3-A4GD08SO-4171SYXM},2010-01-04 09:21:00,BVC0790,PC-0008,logon,1,9,0
{H8S0-H7ZD71DP-8184CYTH},2010-01-04 09:22:58,DIW0118,PC-0174,logon,1,9,0
{S7W7-W6BL06AT-6689ROLM},2010-01-04 09:28:48,DTP0379,PC-4861,logon,1,9,0
{W1I4-H6XL17NB-0725LBKZ},2010-01-04 09:35:35,ILJ0526,PC-3847,logon,1,9,0
{V5M1-M7WD17JX-4869EOYJ},2010-01-04 09:38:50,MOS0047,PC-5820,logon,1,9,0
{E0I1-F1RG64KH-0908HEAG},2010-01-04 09:40:10,LBH0942,PC-3640,logon,1,9,0
{Y8X6-F2PR61ME-3170HQLW},2010-01-04 09:49:26,FKK0055,PC-4124,logoff,0,9,0
{E3J6-Q2BA62HA-1088BEQO},2010-01-04 09:50:20,QJR0688,PC-4124,logon,1,9,0
{O0B6-H2EU03UV-1310PXJO},2010-01-04 09:51:28,HTH0007,PC-8851,logon,1,9,0
{Q6O7-Q0YZ45AD-2094MREA},2010-01-04 09:52:51,QJR0688,PC-4124,logoff,0,9,0
{Y5E6-W4LC49FN-8726XFZE},2010-01-04 09:52:58,MOS0047,PC-4124,logon,1,9,0
{F1B8-C2OU50FE-3684RNHE},2010-01-04 09:57:43,IJM0444,PC-8734,logon,1,9,0
{X4B2-V8FI95KW-0392OTZP},2010-01-04 10:00:10,AIB0948,PC-8245,logon,1,10,0
{R2O2-W8WH32BC-5282TXUO},2010-01-04 10:03:34,ILJ0526,PC-3847,logoff,0,10,0
{O7H8-N7BT71VH-8211GCDD},2010-01-04 10:03:49,DIB0081,PC-3847,logon,1,10,0
{N6V9-Q6QS57DQ-6893GIHO},2010-01-04 10:05:08,MOS0047,PC-4124,logoff,0,10,0
{Y9T1-V1DK85YQ-6028ZDBY},2010-01-04 10:05:37,JCG0316,PC-4124,logon,1,10,0
{F0H7-L6TK89UA-8444GDSY},2010-01-04 10:09:16,PMC0328,PC-7219,logon,1,10,0
{A8R4-L6DZ36QQ-2043UYXF},2010-01-04 10:12:25,AJD0074,PC-3135,logon,1,10,0
{V7E4-Q0UA64ZS-9265LTYP},2010-01-04 10:12:38,DIB0081,PC-3847,logoff,0,10,0
{H0G2-T7ZI59EQ-8026XTOM},2010-01-04 10:12:55,CBB0365,PC-3847,logon,1,10,0
{V2Y1-D7LJ44XB-9879DBES},2010-01-04 10:16:28,AMR0318,PC-6239,logon,1,10,0
{D5Z4-L9FK48UO-8862POEU},2010-01-04 10:25:18,CBB0365,PC-3847,logoff,0,10,0
{N5C0-T2XQ95TJ-0165LFOS},2010-01-04 10:25:25,SDO0170,PC-0183,logon,1,10,0
{K1Z0-X7XH95TM-8351VFUA},2010-01-04 10:27:01,KKS0119,PC-0322,logon,1,10,0
{H9N9-G4NN48CS-3950JAYQ},2010-01-04 10:27:45,SVS0871,PC-2335,logon,1,10,0
{M7P6-T5YO91BJ-8267ACFS},2010-01-04 10:35:13,CBB0365,PC-5133,logon,1,10,0
{U0C4-S8VW73NW-1493NYYS},2010-01-04 10:39:24,RLG0856,PC-1998,logon,1,10,0
{P0V3-I4FG02LP-8385YDWB},2010-01-04 10:45:09,ABC0174,PC-5156,logon,1,10,0
{X7S3-T0IV26XV-4130UNYP},2010-01-04 10:50:43,IBB0359,PC-4195,logon,1,10,0
{I1N0-M5UY28VH-8499JWXI},2010-01-04 10:52:12,QNP0216,PC-4024,logon,1,10,0
{S5M2-K7RS88ET-0174BSEP},2010-01-04 10:54:04,MPM0220,PC-2344,logon,1,10,0
{Z5L4-Y1CZ68MC-9456WVFZ},2010-01-04 11:00:07,TVS0050,PC-2174,logon,1,11,0
{Y9C1-K6QT34JI-4548PQLC},2010-01-04 11:01:15,JCG0316,PC-4124,logoff,0,11,0
{X7B7-B8BT26TY-9439PRTV},2010-01-04 11:01:42,JJH0613,PC-4124,logon,1,11,0
{O3E9-R9TZ51HJ-7085LVBX},2010-01-04 11:01:58,TEB0251,PC-6913,logon,1,11,0
{G5R3-V8TD60GJ-2008WUNX},2010-01-04 11:03:11,JJH0613,PC-4124,logoff,0,11,0
{S8N7-N9VL05SF-8314XEPH},2010-01-04 11:03:27,CSP0197,PC-4124,logon,1,11,0
{Q7I1-L3BS58XN-0649DGZL},2010-01-04 11:03:43,CIM0271,PC-3291,logon,1,11,0
{P4W5-E0DP54NN-8786NYPH},2010-01-04 11:04:02,QNP0216,PC-4024,logoff,0,11,0
{G3J9-R4UC52WT-8366TOMI},2010-01-04 11:05:47,CSP0197,PC-4124,logoff,0,11,0
{F2R5-Z3RD37XG-7524KXPK},2010-01-04 11:05:49,JMK0099,PC-4124,logon,1,11,0
{F8Z0-O5EG42MY-9804DHPT},2010-01-04 11:05:54,LBC0356,PC-6250,logon,1,11,0
{I9Y0-M5NZ25PU-8086XRTZ},2010-01-04 11:06:52,JMK0099,PC-4124,logoff,0,11,0
{M9U9-G2WK49WL-4658XJXZ},2010-01-04 11:06:57,DPM0423,PC-4124,logon,1,11,0
{I3U8-F6RS48JX-1032XVYX},2010-01-04 11:07:49,SAB0781,PC-8466,logon,1,11,0
{I9S9-E9CQ78HJ-5027FAYB},2010-01-04 11:08:49,BLS0678,PC-6031,logon,1,11,0
{R8O5-N7ZB62IH-0935QCGZ},2010-01-04 11:09:49,BTR0403,PC-8277,logon,1,11,0
{C5V1-V0EW82DG-3532XSDI},2010-01-04 11:10:30,HVF0067,PC-9939,logon,1,11,0
{Q4Q5-C1KX25JI-8865LUOM},2010-01-04 11:13:41,CJF0802,PC-2940,logon,1,11,0
{X0V7-M6DQ20LF-5638LPQG},2010-01-04 11:17:38,WPR0368,PC-4633,logon,1,11,0
{T8E9-Q2PG33BK-2561RANK},2010-01-04 11:19:30,LRR0148,PC-4275,logon,1,11,0
{Y1X3-X8GU30YA-8811MKYJ},2010-01-04 11:19:42,MHH0180,PC-9822,logon,1,11,0
{Z1C2-H3AO22ML-6942GAUP},2010-01-04 11:20:02,VAA0087,PC-3020,logon,1,11,0
{N2V1-D3WA03GK-5310HZCT},2010-01-04 11:21:11,AOS0987,PC-5702,logon,1,11,0
{S4I4-Q4SI68FI-6316GZVC},2010-01-04 11:25:51,NGF0157,PC-6056,logon,1,11,0
{P3M9-K9ZE55FF-5976VXZT},2010-01-04 11:26:43,AJN0607,PC-8303,logon,1,11,0
{I1D4-R8UY96KH-9006BVOG},2010-01-04 11:26:48,WPR0368,PC-4633,logoff,0,11,0
{D8G8-L6QC60JG-7015TPNB},2010-01-04 11:30:45,BRM0995,PC-0768,logon,1,11,0
{G7C1-B6UZ56TW-9906FAPL},2010-01-04 11:32:12,DMG0358,PC-9687,logon,1,11,0
{Q1J2-B3EI08KX-8500LGUS},2010-01-04 11:33:31,RSC0089,PC-9929,logon,1,11,0
{K2B8-X1IQ05FB-2894EGKL},2010-01-04 11:34:41,GLR0975,PC-5468,logon,1,11,0
{U8T5-D8ZA44FS-3356LUCR},2010-01-04 11:35:03,CEL0561,PC-8462,logon,1,11,0
{X9D8-V2FK96DY-5938WSQT},2010-01-04 11:35:40,KMW0545,PC-3962,logon,1,11,0
{Y9W7-K5ZH70DR-4274QJGH},2010-01-04 11:35:54,SAA0999,PC-4559,logon,1,11,0
{Q6A2-Y1BK91BH-8680TIBG},2010-01-04 11:35:56,DPM0423,PC-4124,logoff,0,11,0
{E4Y4-Q8NM31RH-0935OXPY},2010-01-04 11:36:19,UFK0208,PC-4124,logon,1,11,0
{Y0B9-W8GW60AI-9862CLJB},2010-01-04 11:37:14,DFH0188,PC-0205,logon,1,11,0
{L9Y9-U0ZH88YD-5680WYSI},2010-01-04 11:38:24,AIP0394,PC-3942,logon,1,11,0
{S2Y5-Z8EA74JZ-5394GRYO},2010-01-04 11:38:42,UFK0208,PC-4124,logoff,0,11,0
{D9F6-E8TT88UH-7054LGHK},2010-01-04 11:38:58,RAB0589,PC-4124,logon,1,11,0
{T1P1-X1KT37KA-8265GABH},2010-01-04 11:40:42,AJR0319,PC-4736,logon,1,11,0
{S1Z1-L3LQ43PN-5126KVXH},2010-01-04 11:42:27,WBC0192,PC-6349,logon,1,11,0
{H0I9-Z7NF23WP-5545GDQP},2010-01-04 11:43:15,AHC0142,PC-8893,logon,1,11,0
{D9N0-S9SX14EB-0823YMFF},2010-01-04 11:43:49,KBP0008,PC-3851,logon,1,11,0
{W1V8-W6PA84RT-6025ZSJG},2010-01-04 11:43:58,ASV0946,PC-2806,logon,1,11,0
{R8M1-R6BB77VO-1513BVDK},2010-01-04 11:44:44,RHL0992,PC-9040,logon,1,11,0
{T9W8-F2ZD05LN-4800DRWG},2010-01-04 11:45:16,CRO0027,PC-0216,logon,1,11,0
{L9W4-K0WY34UM-1614ECJM},2010-01-04 11:45:37,PTH0552,PC-0800,logon,1,11,0
{Y6L8-Q1ET57GN-2924OLCA},2010-01-04 11:46:34,ARA0252,PC-4886,logon,1,11,0
{X3Z6-D0VA22NB-1552VQWO},2010-01-04 11:46:34,GCG0951,PC-4704,logon,1,11,0
{U5U1-M2NY18VV-7402YGEZ},2010-01-04 11:47:49,VMJ0546,PC-9000,logon,1,11,0
{A4Q4-N8RF36VS-9819OIFK},2010-01-04 11:47:58,TDS0984,PC-7088,logon,1,11,0
{T1N3-X0CE37QY-2945VCEM},2010-01-04 11:49:48,HPH0075,PC-2417,logon,1,11,0
{H5J0-W9SA06GY-1025ZVQD},2010-01-04 11:50:09,MNC0717,PC-7964,logon,1,11,0
{D1H1-X4LU53QT-1911HKPW},2010-01-04 11:50:46,WDD0366,PC-0155,logon,1,11,0
{D0Q8-M1BC28JX-4778KQAJ},2010-01-04 11:51:19,PEV0323,PC-7236,logon,1,11,0
{K6S3-L9LR53FU-8342ZRXV},2010-01-04 11:52:25,OLW0689,PC-1301,logon,1,11,0
{F8L9-T7QZ84WV-7097UBCF},2010-01-04 11:54:18,MDH0686,PC-9901,logon,1,11,0
{N4K3-H1BD31JV-0297PHCF},2010-01-04 11:54:27,IBM0671,PC-4633,logon,1,11,0
{P4H6-T5PT56IC-6281PVBK},2010-01-04 11:54:36,BWP0202,PC-7445,logon,1,11,0
{X5V7-Y2UH47HJ-6897WKKS},2010-01-04 11:54:44,HAH0760,PC-1038,logon,1,11,0
{D6O5-I6OP85MC-3563ZJCX},2010-01-04 11:55:12,LQP0508,PC-3233,logon,1,11,0
{Q2T4-U3GE90RG-8054MQEW},2010-01-04 11:55:26,GDF0704,PC-0377,logon,1,11,0
{I3J2-J9RA89UF-4507JULP},2010-01-04 11:55:54,PDH0716,PC-0379,logon,1,11,0
{P4P2-B5AK25LH-4596VEDP},2010-01-04 11:56:00,AJF0370,PC-8651,logon,1,11,0
{V1W1-N5LY93ZG-6112KSUN},2010-01-04 11:57:13,IKP0472,PC-3842,logon,1,11,0
{P0W5-I9PO87XZ-5741KFSG},2010-01-04 11:58:08,JTM0223,PC-5031,logon,1,11,0
{I3P5-O8JM50AN-1075ZFWT},2010-01-04 11:58:36,KPR0497,PC-2511,logon,1,11,0
{N3F4-D9IU38CV-5467JZHK},2010-01-04 11:58:55,GKO0078,PC-4233,logon,1,11,0
{Y4A4-J9QD28OX-0945CBKO},2010-01-04 12:00:49,PGH0184,PC-7756,logon,1,12,0
{N1P5-L9ES86UU-6360FFOQ},2010-01-04 12:00:50,RHO0732,PC-6232,logon,1,12,0
{Z6D7-O0IH10DZ-9741LQXP},2010-01-04 12:02:09,SJO0209,PC-2731,logon,1,12,0
{Z8I8-F3NW13AZ-2554XEPW},2010-01-04 12:02:27,HRB0351,PC-0697,logon,1,12,0
{V8K8-F5VY89RV-0930BODC},2010-01-04 12:04:35,JGM0934,PC-3301,logon,1,12,0
{N9P6-M3BT42DU-3294LWAX},2010-01-04 12:05:29,HSG0818,PC-1849,logon,1,12,0
{X2I7-L4FS90SA-9676JKRC},2010-01-04 12:05:54,KDT0346,PC-7238,logon,1,12,0
{Q7X2-Y3YX42TB-7751EDHM},2010-01-04 12:06:42,JTM0223,PC-5031,logoff,0,12,0
{N7O1-L6XT94XI-0986XPNX},2010-01-04 12:06:45,SSH0799,PC-0902,logon,1,12,0
{O7X3-J0DZ31BV-6738OCEX},2010-01-04 12:07:11,MDM0625,PC-4984,logon,1,12,0
{H5G0-G8SC65SA-7299HQJO},2010-01-04 12:07:45,EWH0191,PC-4545,logon,1,12,0
{E4P3-W1MI62AH-2882MLIA},2010-01-04 12:08:46,KBS0874,PC-5106,logon,1,12,0
{C6Q5-Z4XG34XH-8801QCLG},2010-01-04 12:10:55,MPT0376,PC-7408,logon,1,12,0
{H3J1-M6EZ99BF-1017IFLW},2010-01-04 12:11:30,VFM0814,PC-0982,logon,1,12,0
{V3I2-L0HL98EG-8277PWZT},2010-01-04 12:11:57,SJO0209,PC-3847,logon,1,12,0
{T7R7-L0FC90DG-5161KPRN},2010-01-04 12:12:14,DJB0159,PC-3907,logon,1,12,0
{R9Z1-R5JJ76XI-8071WCBM},2010-01-04 12:13:06,CAH0936,PC-2276,logon,1,12,0
{P1O6-U7DH20PA-5207RCMR},2010-01-04 12:13:35,NDM0417,PC-9134,logon,1,12,0
{W8V1-T8LJ67SU-0608UDDR},2010-01-04 12:15:22,CAB0388,PC-6165,logon,1,12,0
{Z9B2-F0NG27GK-2026JPTT},2010-01-04 12:15:36,SPA0141,PC-2560,logon,1,12,0
{D3U7-Z0TL25SV-7871YDYL},2010-01-04 12:16:35,JDF0593,PC-6301,logon,1,12,0
{D2B8-M5WH31HC-7640RDVO},2010-01-04 12:17:18,KJJ0293,PC-7425,logon,1,12,0
{T4Z7-K4PX98TT-7268HBVN},2010-01-04 12:18:05,GNS0178,PC-6846,logon,1,12,0
{I7E0-Y6DN17HN-8357UWVZ},2010-01-04 12:19:16,AOK0844,PC-4659,logon,1,12,0
{E5L3-O1BR64FM-5129TOBE},2010-01-04 12:19:51,LCB0664,PC-3196,logon,1,12,0
{Y9X4-R9GF75CE-6981KMPF},2010-01-04 12:20:14,SDB0106,PC-2046,logon,1,12,0
{B6Z8-G4XM23CZ-7100QDOU},2010-01-04 12:22:05,WRM0963,PC-5082,logon,1,12,0
{X8V6-C7SX72AQ-0553IGHP},2010-01-04 12:25:04,ASL0378,PC-5031,logon,1,12,0
{M7T9-J1NG92NB-8325IEPH},2010-01-04 12:25:41,HJS0072,PC-0836,logon,1,12,0
{Z3E5-E4VF74NW-6128ZTZB},2010-01-04 12:25:57,GNZ0953,PC-3814,logon,1,12,0
{C1M3-T5DC64ME-0200CKGN},2010-01-04 12:27:18,BTN0061,PC-3682,logon,1,12,0
{E3G2-P0PG35QQ-3659VYIM},2010-01-04 12:28:03,AHG0634,PC-4024,logon,1,12,0
{R3T1-D7EG05UA-6249TDBD},2010-01-04 12:28:36,ABM0845,PC-9714,logon,1,12,0
{F4B5-I7HV67KP-6823YYAP},2010-01-04 12:29:41,NKH0979,PC-6643,logon,1,12,0
{O2Z5-G9ZV41DR-9131ARQZ},2010-01-04 12:29:45,CAA0612,PC-1289,logon,1,12,0
{P2P5-T2KN19NT-9025AKNU},2010-01-04 12:30:13,MKP0861,PC-7614,logon,1,12,0
{B7E6-Q0VN44EE-9771UFCV},2010-01-04 12:30:23,NIH0969,PC-3978,logon,1,12,0
{W3Y3-A5LY69OP-2621PESQ},2010-01-04 12:30:28,BLB0114,PC-5391,logon,1,12,0
{A8B9-P8TN88PD-5808ITJC},2010-01-04 12:30:43,JCR0172,PC-6713,logon,1,12,0
{W2F9-V9RX69CU-6274PXOF},2010-01-04 12:31:09,RHP0484,PC-6499,logon,1,12,0
{H1K4-G6HG72VA-6676JRYG},2010-01-04 12:31:43,LNS0989,PC-8884,logon,1,12,0
{E8R3-S3TB23ZG-9228OEWZ},2010-01-04 12:32:18,KCO0122,PC-9174,logon,1,12,0
{A3J1-I7ZE02SL-6849YAEE},2010-01-04 12:33:32,KBG0549,PC-0146,logon,1,12,0
{J7G4-K9PP54WN-4353WDQM},2010-01-04 12:33:40,SJO0209,PC-3847,logoff,0,12,0
{B9H4-B7LB22TU-9231ZIJE},2010-01-04 12:34:01,NCO0666,PC-6519,logon,1,12,0
{R1S1-O9LT64NS-0372QRST},2010-01-04 12:35:50,ILH0958,PC-2181,logon,1,12,0
{R1I2-I0UA47OS-0546PZBU},2010-01-04 12:36:14,RAB0589,PC-4124,logoff,0,12,0
{R7P1-A9IV88IB-7001NIDK},2010-01-04 12:36:15,RHO0732,PC-4124,logon,1,12,0
{C8B5-D0ZT26YG-9439NRQP},2010-01-04 12:36:50,CMB0912,PC-6539,logon,1,12,0
{B8A5-H7PR01JL-5572BXUV},2010-01-04 12:37:16,HWW0436,PC-4124,logon,1,12,0
{T9P1-P8AI83AC-0785QZMR},2010-01-04 12:37:16,RHO0732,PC-4124,logoff,0,12,0
{Y9Q1-E4UA95YU-2380YQFD},2010-01-04 12:37:27,MLM0950,PC-9787,logon,1,12,0
{C5W5-Q4XW32XR-4913PKQY},2010-01-04 12:37:39,SGM0021,PC-1528,logon,1,12,0
{Q2N5-K1GN16UL-1738TVDR},2010-01-04 12:38:12,CTR0697,PC-1282,logon,1,12,0
{D8M0-H5BR64XW-5350VRZA},2010-01-04 12:39:59,HCV0478,PC-5977,logon,1,12,0
{H6D1-F1KO61FE-9520LJQO},2010-01-04 12:40:23,XAA0104,PC-7435,logon,1,12,0
{N8V6-Y7ZW59CX-4680MYUS},2010-01-04 12:40:29,AJL0462,PC-7416,logon,1,12,0
{T5A0-U2AC96PX-1009YLJP},2010-01-04 12:40:38,MKW0441,PC-1795,logon,1,12,0
{T5D0-A9WA24QD-8261FYSL},2010-01-04 12:40:56,TDG0962,PC-2173,logon,1,12,0
{I1S9-S9AA76ZL-8688WGCO},2010-01-04 12:42:59,KCS0173,PC-5117,logon,1,12,0
{O6P1-Q8SG94HB-0823ZJIG},2010-01-04 12:43:46,HWW0436,PC-4124,logoff,0,12,0
{C3T4-Z8ZW68MO-3443VORF},2010-01-04 12:43:46,SVS0871,PC-4124,logon,1,12,0
{B7T8-W4EM38JG-2456YFNU},2010-01-04 12:45:07,SVS0871,PC-4124,logoff,0,12,0
{X1B9-Q2MF29GE-0250DIKR},2010-01-04 12:45:15,DVM0265,PC-4124,logon,1,12,0
{X1B0-N6UG84GC-8234LGPX},2010-01-04 12:45:15,IBP0883,PC-8494,logon,1,12,0
{B9M4-N0YZ77RX-0170OESM},2010-01-04 12:48:27,ANT0430,PC-9028,logon,1,12,0
{D6O5-L0ZA00WX-4589OLCL},2010-01-04 12:48:44,DAL0673,PC-9156,logon,1,12,0
{W0L1-C6TJ77VW-8736TYCF},2010-01-04 12:48:49,SGB0140,PC-5647,logon,1,12,0
{O3J2-A5QX60HV-1928IGZC},2010-01-04 12:49:15,WIQ0567,PC-6113,logon,1,12,0
{V7J9-N0IM10NT-2503EMRH},2010-01-04 12:49:16,DVM0265,PC-4124,logoff,0,12,0
{U8U0-P3MI55YI-7548IDOP},2010-01-04 12:50:13,JMC0925,PC-4124,logon,1,12,0
{J4O5-M0NM69UT-4337CWEJ},2010-01-04 12:50:17,SGG0787,PC-3953,logon,1,12,0
{U9O3-J8AK32VR-0976GAMJ},2010-01-04 12:51:40,DLM0051,PC-0166,logon,1,12,0
{M1S7-O1PH74FV-5546XIZX},2010-01-04 12:51:56,BAL0044,PC-5179,logon,1,12,0
{X8E7-Z7BT02ZV-9337FTSH},2010-01-04 12:54:24,GAF0570,PC-0474,logon,1,12,0
{A2M6-V2AS18SR-5168NPSA},2010-01-04 12:54:59,RSM0277,PC-2930,logon,1,12,0
{K7Q3-W1CW48NB-1210FICZ},2010-01-04 12:55:19,YJF0532,PC-9549,logon,1,12,0
{B6J0-C4PS98MK-1791JMCG},2010-01-04 12:56:22,CQH0701,PC-8164,logon,1,12,0
{Z2N2-A0IC13PJ-4250ATVK},2010-01-04 12:56:52,JTM0223,PC-9681,logon,1,12,0
{T9U9-I7UT37ZC-0455RSFX},2010-01-04 12:56:53,BIS0247,PC-9324,logon,1,12,0
{U7G3-R3GE34MW-3139UPVS},2010-01-04 12:58:36,SSG0250,PC-6809,logon,1,12,0
{Q1R1-V5KA74DL-1890MRAM},2010-01-04 12:59:09,AAS0442,PC-1039,logon,1,12,0
{X1Y4-T8XE49NF-7366KHZB},2010-01-04 12:59:56,QOS0878,PC-2211,logon,1,12,0
{L9Y3-B9NW10DY-0506HYCE},2010-01-04 13:01:32,RAM0447,PC-2697,logon,1,13,0
{D6B4-F5ED78ZD-9472VJBP},2010-01-04 13:01:36,PMJ0564,PC-0741,logon,1,13,0
{I7Q8-X0VJ54BM-0761TVEP},2010-01-04 13:02:16,PDW0259,PC-8804,logon,1,13,0
{M4C5-O6BJ38OS-6459SSEZ},2010-01-04 13:03:10,LBF0214,PC-3819,logon,1,13,0
{D3V9-T4YP71EC-6988THPZ},2010-01-04 13:03:52,LIM0674,PC-9582,logon,1,13,0
{P9F4-X1VS03YP-3527VLDG},2010-01-04 13:05:34,LOM0086,PC-9087,logon,1,13,0
{B0H1-H6JX36FW-3065IGSZ},2010-01-04 13:06:53,DMK0257,PC-1279,logon,1,13,0
{Y0L6-T0NU63EE-5854DZEZ},2010-01-04 13:07:45,ASM0575,PC-1165,logon,1,13,0
{V9W3-J6ON32VU-3925YRXO},2010-01-04 13:08:01,SES0477,PC-6681,logon,1,13,0
{L8N7-V3UZ09KF-4986QRVA},2010-01-04 13:08:09,BJP0134,PC-0898,logon,1,13,0
{V3D0-O6LG55PT-0320EEWW},2010-01-04 13:08:11,IWM0816,PC-8853,logon,1,13,0
{Y0Q9-T4CM08ED-6546LBLK},2010-01-04 13:09:04,IBB0696,PC-4289,logon,1,13,0
